region,n_days,temp_range,temp_mean,temp_sd,temp_p1,temp_p99,deaths_total,deaths_mean,deaths_zero_pct,converged,vcov_finite,vcov_positive,rr_p99,rr_p99_se,rr_p1,rr_p1_se,se_category,status
5001,5479,22.0605201721191,24.8060904819832,3.00568494438587,14.6436757087708,30.4506438064575,92212,16.8300784814747,0,TRUE,TRUE,TRUE,1.35188069375923,0.0704343214241802,1.29728369456422,0.0964620426431104,valid,success
5002,5477,26.4666767120361,23.3179331580631,4.31758485471565,10.5083058547974,30.4195866394043,51360,9.37739638488224,0,TRUE,TRUE,TRUE,1.49276653131358,0.126065780394817,1.43262088046083,0.1381055322186,valid,success
5003,5357,26.0806288719177,20.668783082476,4.35535848510999,9.39602077484131,28.0339359283447,22994,4.29232779540788,0,TRUE,TRUE,TRUE,1.50285129984163,0.195792710159709,1.36108687616961,0.1578826004022,valid,success
5101,5479,21.0383768081665,25.8328841754741,2.21658783415561,17.9511533737183,30.5419191360474,72740,13.2761452819858,0,TRUE,TRUE,TRUE,1.71613444607113,0.116277572142404,1.15988853521847,0.0861376872017881,valid,success
5102,5188,21.1693434715271,21.73600724328,2.8148141285077,13.0529585838318,26.7447224235535,17683,3.40844255975328,0,TRUE,TRUE,TRUE,1.34421621819965,0.19241010032861,1.39613117767597,0.192659639426081,valid,success
5103,5452,11.5457763671875,25.9107880700798,1.3858579919509,23.0355248260498,29.4164354705811,34328,6.29640498899487,0,TRUE,TRUE,TRUE,1.14156383227157,0.115210724558981,1.08274694161555,0.0886169690774867,valid,success
5104,4988,13.6327133178711,26.2786338208863,1.56384602305985,23.2859408378601,30.3399636650085,14273,2.86146752205293,0,TRUE,TRUE,TRUE,1.6165119950479,0.217073211976391,1.03087987509083,0.120774326466008,valid,success
5105,5375,19.5123701095581,24.9933277806127,2.02448929683275,18.6965895462036,29.9102514266968,25467,4.73804651162791,0,TRUE,TRUE,TRUE,1.70400792643312,0.146336994674335,1.19300906573071,0.141770171923798,valid,success
5201,5479,18.0999212265015,24.8301817292953,1.90760234285035,20.6687635040283,29.7279141235352,216462,39.5075743748859,0,TRUE,TRUE,TRUE,1.31737184534091,0.040491376094653,1.09345053065681,0.0356720511471463,valid,success
5202,5436,20.6696195602417,24.4645114366056,2.28932435545214,18.1160166740418,30.1863131523132,29429,5.41372332597498,0,TRUE,TRUE,TRUE,1.54102162055091,0.130000377469335,1.34155365180127,0.141323609766765,valid,success
5203,5467,20.8653287887573,23.990363085621,2.32064141353514,16.343274307251,29.4245161437988,37181,6.80098774464972,0,TRUE,TRUE,TRUE,1.4349272581383,0.130265389289935,1.07953309357562,0.115044243707993,valid,success
5204,5351,18.8214988708496,25.3098016261965,2.05153549180164,20.0808801651001,30.5762920379639,22940,4.28704914969165,0,TRUE,TRUE,TRUE,1.58938607082938,0.148616604798769,1.28118139864226,0.14180307961714,valid,success
5205,5461,15.2212982177734,26.0407138800713,1.78192500642672,22.5017604827881,30.5124546051025,34118,6.24757370444973,0,TRUE,TRUE,TRUE,1.32076913253204,0.111735024388407,1.15948595284152,0.0778942528437907,valid,success
5206,5471,15.3875913619995,23.8114540847558,1.89913091682798,19.7800546646118,28.6848731994629,48620,8.88685797843173,0,TRUE,TRUE,TRUE,1.33046867475925,0.106745878499805,1.26986460645273,0.0919681536414847,valid,success
5301,5479,17.8727006912231,22.3160315983747,1.97871745939099,18.0065299987793,27.4041456222534,123901,22.6137981383464,0,TRUE,TRUE,TRUE,1.18765405841717,0.0562699290497744,1.08606223487056,0.0467167196225504,valid,success
